ProductId,Prompt,output_gpt-4,model_gpt-4,output_claude-3-opus,model_claude-3-opus,output_llama-3-70b,model_llama-3-70b,GPT-4_rouge1_f1,GPT-4_rouge2_f1,GPT-4_rougeL_f1,Claude3_rouge1_f1,Claude3_rouge2_f1,Claude3_rougeL_f1,LLaMA3_rouge1_f1,LLaMA3_rouge2_f1,LLaMA3_rougeL_f1
380660,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Anzahl Zähne: 52
Aufnahme Kurbel/Kettenblatt: 5-Arm
Fahrrad Einsatzbereich: Rennrad
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Aluminium
Gewicht: 0.15 Kilogramm (kg) Kilogramm
Lochkreis: 110 Millimeter (mm) Millimeter
Materialgruppe: Metall
Schaltstufe Hinten: 10-fach
Schaltstufe Vorne: 1-fach","Dieses schwarze Kettenblatt für Rennräder besteht aus leichtem Aluminium und wiegt nur 0.15 Kilogramm. Es hat 52 Zähne, eine 5-Arm-Aufnahme und einen Lochkreis von 110 mm, was es ideal für eine 1-fach Schaltung vorne und eine 10-fach Schaltung hinten macht. Seine robuste Metallkonstruktion sorgt für Langlebigkeit und Leistung bei jedem Rennen.",gpt-4,Das 52-Zahn-Kettenblatt aus schwarzem Aluminium ist perfekt für Rennräder mit 1x10-Antrieb geeignet. Dank 5-Arm-Aufnahme und 110 mm Lochkreis lässt es sich einfach montieren. Mit nur 150 g Gewicht trägt es kaum zur Gesamtmasse bei und ermöglicht so sportliches Fahren.,claude-3-opus,"Das Rennrad-Zahnrad hat 52 Zähne und ist für den Einsatz mit einem 5-Arm-Kurbel/Kettenblatt konzipiert. Es wiegt nur 0,15 kg und ist aus robustem Aluminium gefertigt, was es zu einer leichten und langlebigen Komponente macht. Durch seine 10-fache Schaltstufe hinten und 1-fache Schaltstufe vorne bietet es präzise und effiziente Schaltmöglichkeiten.",llama-3-70b,0.35,0.09,0.17,0.2,0.02,0.12,0.37,0.14,0.2
380800,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Anzahl Zähne: 42
Aufnahme Kurbel/Kettenblatt: 5-Arm
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Aluminium
Gewicht: 0.07 Kilogramm (kg) Kilogramm
Lochkreis: 135 Millimeter (mm) Millimeter
Materialgruppe: Metall
Schaltstufe Hinten: 11-fach","Dieses schwarze, 42-Zahn-Kettenblatt ist aus leichtem Aluminium (0,07 kg) gefertigt und bietet eine 11-fache Schaltstufe hinten. Es hat eine 5-Arm-Aufnahme und einen Lochkreis von 135 mm, was eine robuste und zuverlässige Leistung gewährleistet. Es ist ideal für Fahrradliebhaber, die Wert auf Qualität und Effizienz legen.",gpt-4,"Die Kettenblattgarnitur mit 42 Zähnen und 5-Arm-Aufnahme für Kurbel/Kettenblatt ist in elegantem Schwarz gehalten. Mit nur 0,07 kg Gewicht aus hochwertigem Aluminium gefertigt, ist sie extrem leicht. Kompatibel mit 11-fach Schaltsystemen und einem Lochkreis von 135 mm.",claude-3-opus,"Das Produkt ist ein 42-Zähne-Kassettenblatt aus Aluminium, das für 11-fach Schaltungen hinten konzipiert ist. Es wiegt nur 0,07 kg und ist in Schwarz erhältlich, was es zu einer stylischen und funktionellen Ergänzung für Fahrräder macht. Durch die 5-Arm-Aufnahme und den Lochkreis von 135 mm ist es leicht zu montieren und anzupassen.",llama-3-70b,0.36,0.07,0.15,0.43,0.08,0.22,0.37,0.06,0.17
380820,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Anzahl Flaschen: 1 Anzahl (x) Anzahl
Farbgruppe: Orange
Genaue Farbbezeichnung: Orange
Genaue Materialbezeichnung: Aluminium
Gewicht: 40 Gramm (g) Gramm
Materialgruppe: Metall
Montage: Fahrradrahmen","Dieses Produkt ist eine orange Aluminiumflasche, die mit nur 40 Gramm ein Leichtgewicht ist. Sie ist ideal für die Montage am Fahrradrahmen. Die leuchtende Farbe bietet zusätzlich eine gute Sichtbarkeit während der Fahrt.",gpt-4,"Die leichte, 40 Gramm Fahrrad-Trinkflasche aus orangefarbenem Aluminium lässt sich einfach am Rahmen montieren. Dank des Metallmaterials ist sie robust und langlebig. Die Flasche eignet sich perfekt für unterwegs und versorgt Radfahrer zuverlässig mit Flüssigkeit.",claude-3-opus,"Das Produkt ist eine orangefarbene Aluminiumflasche, die speziell für den Anbau am Fahrradrahmen konzipiert ist. Sie wiegt nur 40 Gramm und besteht aus robustem Metall. Durch ihre praktische Montagemöglichkeit am Fahrradrahmen bietet sie eine bequeme und platzsparende Lösung für den Transport von Getränken während des Radfahrens.",llama-3-70b,0.16,0.02,0.14,0.11,0.02,0.07,0.17,0.02,0.13
382280,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Farbgruppe: Mehrfarbig
Genaue Farbbezeichnung: Black
Genaue Farbbezeichnung: Green
Genaue Farbbezeichnung: Red","Das Produkt präsentiert sich in einer attraktiven Kombination aus den Farben Schwarz, Grün und Rot. Die mehrfarbige Gestaltung macht es vielseitig einsetzbar und visuell ansprechend. Diese Farbkombination wirkt sowohl elegant durch das Schwarz, als auch lebhaft durch das Grün und Rot.",gpt-4,"Die Gartenschere überzeugt mit ergonomischem Design, scharfen Klingen und robuster Verarbeitung. Sie ist in den Farben Schwarz, Grün und Rot erhältlich und eignet sich hervorragend zum präzisen Schneiden von Pflanzen. Dank des leichten Gewichts und der komfortablen Griffe liegt sie angenehm in der Hand und ermöglicht ermüdungsfreies Arbeiten.",claude-3-opus,"Das Produkt ist in mehreren Farben erhältlich, darunter Schwarz, Grün und Rot. Diese Vielfalt an Farboptionen ermöglicht es dem Kunden, das Produkt seiner persönlichen Vorliebe anzupassen. Durch die unterschiedlichen Farben kann das Produkt je nach Anwendungszweck oder Stil des Benutzers ausgewählt werden.",llama-3-70b,0.17,0.0,0.12,0.11,0.0,0.09,0.11,0.0,0.09
387700,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Genaue Farbbezeichnung: Weiss
Genaue Farbbezeichnung: Silber
Genaue Materialbezeichnung: Stahl
Gewicht: 0.14 Kilogramm (kg) Kilogramm
Innendurchmesser Steuerrohr Oben: 41mm (1"") (EC/ZS)
Innendurchmesser Steuerrohr Unten: 41mm (1"") (EC/ZS)
Lagerschalentyp: Integriert (IS)
Materialgruppe: Metall
Steuersatztyp: Konisch (Tapered)","Dieser konische Steuersatz besteht aus hochwertigem Stahl und ist in Schwarz, Weiß und Silber erhältlich. Durch seinen Innendurchmesser von 41mm im oberen und unteren Steuerrohr eignet er sich für eine Vielzahl von Fahrrädern. Mit einem Gewicht von nur 0,14 Kilogramm ist er leicht und dennoch robust.",gpt-4,"Der konische Steuersatz aus Stahl besticht durch sein geringes Gewicht von nur 0,14 kg. Er ist sowohl oben als auch unten mit einem Innendurchmesser von 41 mm (1"") für EC/ZS-Steuerrohre ausgelegt und verfügt über integrierte Lagerschalen (IS). Erhältlich ist er in den Farben Schwarz, Weiß und Silber.",claude-3-opus,"Das Produkt ist ein Steuersatz aus Stahl mit einer schwarzen, weißen und silbernen Farbgebung. Es hat einen Innendurchmesser von 41mm sowohl oben als auch unten und verfügt über einen integrierten Lagerschalentyp und einen konischen Steuersatztyp. Mit einem Gewicht von 0,14 kg ist es ein kompaktes und robustes Produkt aus der Materialgruppe Metall.",llama-3-70b,0.25,0.03,0.12,0.34,0.03,0.19,0.29,0.03,0.16
389620,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Aluminium
Gewicht: 0.08 Kilogramm (kg) Kilogramm
Materialgruppe: Metall","Dieses Produkt ist ein leichtgewichtiges Objekt, das nur 0,08 Kilogramm wiegt und aus hochwertigem Aluminium gefertigt ist. Seine Farbgruppe und genaue Farbbezeichnung ist Schwarz, was ihm eine elegante und zeitlose Optik verleiht. Es gehört zur Materialgruppe Metall, was seine Robustheit und Langlebigkeit unterstreicht.",gpt-4,"Das schwarze Aluminium-Produkt besticht durch sein geringes Gewicht von nur 0,08 kg. Es vereint die Vorteile des Metalls wie Stabilität und Langlebigkeit. Die schlichte, zeitlose Farbe macht es zu einem vielseitigen Begleiter für viele Anwendungsbereiche.",claude-3-opus,"Das Produkt ist ein Aluminium-Objekt mit einer schwarzen Farbgebung und wiegt nur 0,08 kg. Es gehört zur Materialgruppe Metall und zeichnet sich durch seine leichte und robuste Konstruktion aus. Durch die Verwendung von Aluminium bietet es eine gute Balance zwischen Gewicht und Stabilität.",llama-3-70b,0.29,0.09,0.18,0.33,0.02,0.19,0.26,0.04,0.17
395320,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Anzahl Zähne: 44
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz","Dieses Produkt ist ein schwarzer Gegenstand mit 44 Zähnen. Dank seiner einheitlichen schwarzen Farbe, kann es leicht mit anderen Gegenständen kombiniert werden. Mit 44 Zähnen bietet es eine hohe Funktionalität.",gpt-4,Das Produkt ist ein schwarzes Kettenblatt mit 44 Zähnen. Es bietet eine präzise Kraftübertragung und eignet sich ideal für anspruchsvolle Fahrten. Die robuste Konstruktion gewährleistet eine hohe Langlebigkeit.,claude-3-opus,"Das Produkt hat 44 Zähne und ist in der Farbe Schwarz erhältlich. Die genaue Farbbezeichnung ist ebenfalls Schwarz, was für eine einheitliche und elegante Optik sorgt. Durch die präzise Anzahl an Zähnen und die einfache, aber effektive Farbwahl bietet es eine praktische und stilvolle Lösung.",llama-3-70b,0.08,0.0,0.08,0.23,0.0,0.11,0.31,0.05,0.18
395780,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Farbgruppe: Rot
Schwammstärke: 2.3 Millimeter (mm) Millimeter","Dieser rote Schwamm besticht durch seine Stärke von 2,3 Millimetern, was ihm eine ausgezeichnete Haltbarkeit und Effizienz bei der Reinigung verleiht. Seine leuchtend rote Farbgruppe macht ihn leicht auffindbar. Die Kombination aus Farbe und Stärke macht ihn zu einem praktischen und unverzichtbaren Haushaltsgegenstand.",gpt-4,"Der rote Schwamm mit einer Stärke von 2,3 mm eignet sich ideal für vielseitige Reinigungsaufgaben. Seine robuste Beschaffenheit garantiert langanhaltende Haltbarkeit. Dank der auffälligen Farbe ist er leicht zu finden und geht nicht verloren.",claude-3-opus,"Das Produkt ist ein Schwamm mit einer Stärke von 2,3 Millimetern und gehört zur Farbgruppe Rot. Durch seine moderate Dicke eignet er sich für vielfältige Anwendungen, bei denen eine ausgewogene Balance zwischen Saugfähigkeit und Feinheit erforderlich ist. Der rote Schwamm bietet eine praktische und farblich auffällige Lösung für Reinigungsarbeiten.",llama-3-70b,0.19,0.02,0.12,0.16,0.03,0.11,0.19,0.04,0.15
396000,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Belagtyp: Scheibenbremse
Farbgruppe: Gold
Genaue Farbbezeichnung: Gold
Material Belag: Sintermetall
Ursprungsland: Frankreich",Die Scheibenbremse aus dem Ursprungsland Frankreich besteht aus hochwertigem Sintermetall und besticht durch ihre goldene Farbe. Dieses Produkt vereint Funktionalität und Ästhetik in Einem. Die leuchtende Goldfarbe verleiht jedem Fahrrad einen edlen Look.,gpt-4,Die Scheibenbremse aus Frankreich besticht durch ihre goldene Optik und überzeugt mit Sintermetallbelägen. Dank des hochwertigen Materials bietet sie hervorragende Bremsleistung und Langlebigkeit.,claude-3-opus,"Die Bremsscheibenbeläge sind vom Typ Scheibenbremse und haben eine goldene Farbe. Sie bestehen aus Sintermetall, was für eine hohe Festigkeit und Langlebigkeit sorgt. Diese Beläge stammen ursprünglich aus Frankreich, was für eine gewisse Qualität und Zuverlässigkeit spricht.",llama-3-70b,0.24,0.05,0.11,0.15,0.0,0.09,0.12,0.0,0.09
397480,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Anzahl Zähne: 39
Aufnahme Kurbel/Kettenblatt: 5-Arm
Fahrrad Einsatzbereich: Rennrad
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Aluminium
Gewicht: 0.06 Kilogramm (kg) Kilogramm
Lochkreis: 130 Millimeter (mm) Millimeter
Materialgruppe: Metall
Schaltstufe Hinten: 10-fach
Schaltstufe Vorne: 2-fach","Dieses 39-Zähne Kettenblatt für Rennräder, mit einer 5-Arm Aufnahme und einem Lochkreis von 130mm, ist aus schwarzem Aluminium gefertigt. Mit einem Gewicht von nur 0,06 kg ist es besonders leicht und eignet sich für 2-fach Vorne und 10-fach Hinten Schaltstufen. Es ist robust, langlebig und bietet optimale Kraftübertragung beim Fahren.",gpt-4,Das Kettenblatt für Rennräder verfügt über 39 Zähne und eine 5-Arm-Aufnahme für die Kurbel. Es ist aus leichtem Aluminium gefertigt und in elegantem Schwarz gehalten. Mit einem Lochkreis von 130 mm und einem Gewicht von nur 60 g eignet es sich perfekt für 2x10-Antriebe.,claude-3-opus,"Das Rennrad-Kassettenblatt besteht aus Aluminium und wiegt nur 0,06 kg. Es verfügt über 39 Zähne und ist für 10-fach Schaltungen hinten und 2-fach Schaltungen vorne geeignet. Durch den 5-Arm-Aufnahme und den Lochkreis von 130 mm ist es einfach zu montieren und bietet eine zuverlässige Leistung.",llama-3-70b,0.34,0.08,0.2,0.33,0.03,0.15,0.37,0.08,0.16
398340,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Anwendungsbereich: Indoor
Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Breite: 6.4 Zentimeter (cm) Zentimeter
Farbgruppe: Orange
Genaue Farbbezeichnung: Orange
Genaue Farbbezeichnung: Schwarz
Genaue Farbbezeichnung: Stahlgrau
Genaue Materialbezeichnung: Polyester
Genaue Materialbezeichnung: Edelstahl
Höhe: 245 Millimeter (mm) Millimeter
Lieferumfang: 1 x Rösle Spülbürste antibatkeriell
Länge: 24.5 Zentimeter (cm) Zentimeter
Materialgruppe: Kunststoff
Materialgruppe: Metall
Reinigungsart: Feucht
Reinigungsutensilientyp: Spülbürste
Ursprungsland: China","Die Rösle Spülbürste antibakteriell ist ein Indoor-Reinigungsutensil aus robustem Edelstahl und Polyester in den Farben Orange, Schwarz und Stahlgrau. Mit einer Höhe von 245 Millimeter und einer Breite von 6,4 Zentimeter eignet sie sich ideal für feuchte Reinigungen. Sie ist in China hergestellt und wird als einzelnes Stück geliefert.",gpt-4,"Die Rösle Spülbürste ist ein hochwertiges Reinigungsutensil für den Innenbereich, hergestellt aus antibakteriellem Polyester und Edelstahl. Mit einer Länge von 24,5 cm und einer Breite von 6,4 cm ist sie ideal für die feuchte Reinigung geeignet. Die Bürste besticht durch ihre Farbkombination aus Orange, Schwarz und Stahlgrau und wird als 1 Stück geliefert.",claude-3-opus,"Die Rösle Spülbürste ist eine hochwertige, antibakterielle Bürste für den Indoor-Einsatz, bestehend aus Polyester und Edelstahl. Sie besitzt eine Länge von 24,5 cm und eine Breite von 6,4 cm, eignet sich für feuchte Reinigung und ist in den Farben Orange, Schwarz und Stahlgrau erhältlich. Die Spülbürste wird einzeln geliefert und ist ideal für eine effektive und hygienische Reinigung.",llama-3-70b,0.35,0.12,0.16,0.34,0.11,0.16,0.33,0.11,0.18
399820,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Artikel pro Verkaufseinheit: 2 Stück (Stück) Stück
Displayschutz Eigenschaften: Anti-Scratch
Displayschutztyp: Schutzfolie
Lieferumfang: 2 (Spezifikationen gelten für einen Artikel)
Passende Marke: HTC
Passendes Modell: HTC One SV
Ursprungsland: Deutschland","Dieses Produkt ist ein 2er-Set Anti-Kratzer Schutzfolien, speziell entworfen für das HTC One SV. Es bietet optimalen Displayschutz und verhindert Kratzer. Hergestellt in Deutschland, garantiert es hohe Qualität und Langlebigkeit.",gpt-4,Die HTC One SV Displayschutzfolie aus Deutschland bietet zuverlässigen Schutz vor Kratzern für das Smartphone-Display. Im Lieferumfang sind 2 passgenaue Schutzfolien enthalten. Die Folie ist einfach anzubringen und bewahrt die Bildschirmklarheit.,claude-3-opus,"Dieses Produkt ist eine Schutzfolie für das HTC One SV, die mit Anti-Scratch-Eigenschaften ausgestattet ist, um das Display vor Kratzern zu schützen. Die Lieferung enthält zwei Schutzfolien, die speziell für das HTC One SV-Modell entwickelt wurden. Durch die einfache Anwendung bietet diese Schutzfolie einen effektiven Schutz für das Display Ihres Geräts.",llama-3-70b,0.25,0.06,0.16,0.23,0.06,0.1,0.26,0.07,0.15
400560,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Druckerserie: Ecosys
Druckfarbe: Schwarz
Druckleistung bei 5% Deckung: 30000 Anzahl (x) Anzahl
Farbbezeichnung: BK
Gewicht: 1.1 Kilogramm (kg) Kilogramm
Herstellerengagement: SBTi
Kompatibel zu OEM: TK-8600K
Kompatible Druckermodelle: FS-C8600DN
Kompatible Druckermodelle: FS-C8650DN
Passende Druckermarke: Kyocera
Patronenart: Originalprodukt
Tonergrösse: Normal
Tonertyp: Toner
Ursprungsland: China","Dieser Original Kyocera Toner (TK-8600K) ist speziell für die Druckerserien FS-C8600DN und FS-C8650DN entwickelt worden und gewährleistet eine hohe Druckleistung von 30.000 Seiten bei 5% Deckung. Die Druckfarbe ist Schwarz und das Produkt wiegt 1,1 Kilogramm. Es handelt sich um ein nachhaltig produziertes Produkt, das im Ursprungsland China hergestellt wurde.",gpt-4,Der Kyocera Ecosys Original-Toner TK-8600K in Schwarz eignet sich perfekt für die Druckermodelle FS-C8600DN und FS-C8650DN. Mit einer Druckleistung von 30.000 Seiten bei 5% Deckung garantiert er langanhaltende Qualität und Zuverlässigkeit. Dank SBTi-Engagement setzt Kyocera auf Nachhaltigkeit.,claude-3-opus,"Das Produkt ist ein originales Toner-Modell von Kyocera, Typ BK, das für die Druckermodelle FS-C8600DN und FS-C8650DN konzipiert ist. Es bietet eine Druckleistung von 30.000 Seiten bei 5% Deckung und wiegt etwa 1,1 kg. Es handelt sich um ein Originalprodukt von Kyocera, das kompatibel zu OEM TK-8600K ist.",llama-3-70b,0.34,0.11,0.15,0.32,0.09,0.14,0.37,0.14,0.24
404820,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Anzahl Löcher: 32 Anzahl (x) Anzahl
Breite: 24 Millimeter (mm) Millimeter
Eignung Bremstyp: Felgenbremse
Fahrrad Einsatzbereich: Trekkingrad
Fahrrad Einsatzbereich: E-Bike
Farbgruppe: Schwarz
Felgen Höhe: 20 Millimeter (mm) Millimeter
Felgendurchmesser: 26 Zoll ("") Zoll
Geeigneter Reifentyp: Faltreifen
Geeigneter Reifentyp: Drahtreifen
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Aluminium
Gewicht: 540 Gramm (g) Gramm
Material Felge: Aluminium
Materialgruppe: Metall
Maulweite: 19 Millimeter (mm) Millimeter
Ursprungsland: Schweiz
Ventilloch Durchmesser: 6.5 Millimeter (mm) Millimeter","Diese 26-Zoll-Fahrradfelge aus Aluminium ist mit 32 Löchern, einer Breite von 24mm und einer Höhe von 20mm ideal für Trekkingräder und E-Bikes geeignet. Sie ist kompatibel mit Felgenbremsen und kann sowohl mit Falt- als auch Drahtreifen verwendet werden. Mit einem Gewicht von 540 Gramm ist sie leicht und dabei robust, hergestellt in der Schweiz.",gpt-4,Die 26-Zoll-Alufelge mit 32 Speichenlöchern und 19 mm Maulweite eignet sich perfekt für Trekking- und E-Bikes mit Felgenbremsen. Dank des geringen Gewichts von nur 540 g und der Kompatibilität mit Falt- und Drahtreifen bietet sie eine hervorragende Performance. Die schwarze Farbe verleiht der Felge eine elegante Optik.,claude-3-opus,"Dieses Felgen-Produkt ist aus Aluminium gefertigt und bietet eine Breite von 24 mm und einen Felgendurchmesser von 26 Zoll. Es ist geeignet für Felgenbremsen und kann auf Trekkingrädern und E-Bikes eingesetzt werden, unterstützt sowohl Falt- als auch Drahtreifen. Mit einem Gewicht von 540 Gramm und einer Maulweite von 19 mm bietet es eine gute Balance zwischen Stabilität und Leichtigkeit.",llama-3-70b,0.25,0.05,0.12,0.22,0.03,0.12,0.28,0.04,0.19
410220,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Breite: 70 Millimeter (mm) Millimeter
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Black
Genaue Materialbezeichnung: Polyester
Gepäckgrösse: S
Gewicht: 58 Gramm (g) Gramm
Höhe: 65 Millimeter (mm) Millimeter
Länge: 140 Millimeter (mm) Millimeter
Materialgruppe: Kunststoff
Montageart: Werkzeugfreie Montage
Velotaschentyp: Satteltasche
Volumen: 0.4 Liter (l) Liter","Die schwarze Satteltasche aus robustem Polyester und Kunststoff hat eine kompakte Größe von 70 x 65 x 140 mm und ein Gewicht von nur 58 g. Sie bietet ein Volumen von 0,4 l und lässt sich einfach und werkzeugfrei montieren. Mit ihrer schwarzen Farbe ist sie dezent und unauffällig.",gpt-4,Die kompakte Satteltasche aus robustem Polyester bietet mit 0.4 Litern Stauraum für kleine Utensilien. Dank werkzeugfreier Montage lässt sie sich einfach und schnell am Fahrrad befestigen. Mit einem Gewicht von nur 58 Gramm und den Maßen 140x70x65 mm ist sie ein leichter und unauffälliger Begleiter auf jeder Fahrt.,claude-3-opus,"Die Satteltasche ist eine kompakte, schwarze Tasche aus Polyester mit einer Größe von 140 mm Länge, 70 mm Breite und 65 mm Höhe. Sie bietet ein Volumen von 0,4 Litern und wiegt nur 58 Gramm, was sie ideal für kleine Gegenstände macht. Die werkzeugfreie Montage ermöglicht eine einfache und schnelle Anbringung an das Fahrrad.",llama-3-70b,0.31,0.02,0.17,0.25,0.05,0.09,0.36,0.07,0.15
419620,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Brille Eigenschaften: Polarisiert
Genaue Farbbezeichnung: Beige
Rahmenfarbe: Beige
Zielgruppe: Damen","Diese polarisierte Damenbrille in Beige bietet nicht nur Schutz vor Blendungen, sondern auch einen modischen Akzent. Die Farbgebung sorgt für ein neutrales und vielseitig kombinierbares Accessoire. Sie ist ideal für Frauen, die Wert auf Funktionalität und Stil legen.",gpt-4,"Die polarisierte Damenbrille in elegantem Beige schützt zuverlässig vor Blendung. Der beigefarbene Rahmen verleiht ihr einen zeitlosen und stilvollen Look. Perfekt für modebewusste Frauen, die Wert auf Funktionalität und Ästhetik legen.",claude-3-opus,"Diese Damenbrille zeichnet sich durch ihre elegante, beige Farbe und eine polarisierte Linse aus. Die Polarisation reduziert Blendeffekte und bietet verbesserte Sicht bei Sonnenlicht. Ideal für Damen, die Stil und optimale Sichtverhältnisse kombinieren möchten.",llama-3-70b,0.15,0.0,0.07,0.16,0.0,0.08,0.13,0.0,0.08
424500,"Fasse das folgende Produkt in einem kurzen, prägnanten Text von maximal 3 Sätzen zusammen. Konzentriere dich auf die wichtigsten Merkmale und Vorteile, ohne unnötige Ausschmückungen.


Breite: 16 Zentimeter (cm) Zentimeter
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Black
Genaue Materialbezeichnung: Kalbsleder
Genaue Materialbezeichnung: Kunstleder
Gewicht: 0.25 Kilogramm (kg) Kilogramm
Handschuhgrösse: XL
Handschuhgrösse: L
Herstellerengagement: SBTi
Höhe: 11 Zentimeter (cm) Zentimeter
Länge: 37 Zentimeter (cm) Zentimeter
Material Füllung: Gel
Materialgruppe: Kunststoff
Materialgruppe: Leder
Obermaterial: Leder
Polsterungtyp: Gel
Sportart: Boxen
Verschluss: Klettverschluss
Zielgruppe: Herren
Zielgruppe: Damen","Die Boxhandschuhe in Schwarz, hergestellt aus einer Kombination von Kalbsleder und Kunstleder, sind für Damen und Herren geeignet und in den Größen L und XL erhältlich. Sie bieten eine Gel-Füllung für optimalen Schutz und Komfort, und sind mit einem Klettverschluss für einfache Handhabung ausgestattet. Der Hersteller engagiert sich im SBTi, was das Produkt noch attraktiver macht.",gpt-4,"Die Boxhandschuhe aus hochwertigem Kalbsleder und Kunstleder bieten dank Gel-Polsterung optimalen Schutz und Komfort. Mit Klettverschluss und in den Größen L und XL erhältlich, eignen sie sich perfekt für Herren und Damen. Maße: 37 cm x 16 cm x 11 cm, Gewicht: 0,25 kg.",claude-3-opus,"Das Produkt ist ein Paar Handschuhe für Boxen, das aus einer Kombination von Kalbsleder und Kunstleder besteht und mit Gel-Polsterung für optimalen Schutz und Komfort sorgt. Die Handschuhe sind in den Größen L und XL erhältlich und haben einen praktischen Klettverschluss. Sie wiegen nur 0,25 kg und sind sowohl für Herren als auch für Damen geeignet.",llama-3-70b,0.25,0.01,0.1,0.31,0.03,0.11,0.25,0.01,0.14
